Player Name,Player ID,Season,Team,LG,W,L,ERA,G,GS,CG,SHO,HLD,SV,SVO,IP,H,R,ER,HR,NP,HB,BB,IBB,SO,AVG,WHIP,GO/AO
Nick Nelson,656793,MLB Career,-,-,5,4,5.20,70,4,0,0,4,1,2,109.0,103,68,63,6,1985,7,65,0,112,.251,1.54,0.90
Mckinley Moore,686842,MLB Career,-,-,0,0,18.90,3,0,0,0,0,0,0,3.1,5,7,7,1,86,2,5,0,2,.357,3.00,1.33
Yunior Marte,628708,MLB Career,-,-,2,2,5.26,79,0,0,0,4,2,5,87.1,94,59,51,11,1556,7,39,0,82,.271,1.52,1.26
Orion Kerkering,689147,MLB Career,-,-,1,0,3.00,3,0,0,0,1,0,0,3.0,3,1,1,0,60,0,2,0,6,.250,1.67,3.00
Jeff Hoffman,656546,MLB Career,-,-,20,23,5.26,188,50,0,0,15,2,5,400.2,406,257,234,66,7079,20,194,11,390,.262,1.50,0.84
Seranthony Dominguez,622554,MLB Career,-,-,16,15,3.31,192,0,0,0,52,27,42,184.2,140,75,68,18,3091,12,78,3,213,.206,1.18,1.17
Dylan Covey,592229,MLB Career,-,-,7,32,6.18,100,46,0,0,2,0,3,307.1,353,228,211,52,5181,8,133,8,214,.288,1.58,1.55
Connor Brogdon,641401,MLB Career,-,-,10,7,3.55,139,2,0,0,20,3,9,142.0,125,62,56,20,2361,3,47,3,143,.233,1.21,0.74
Andrew Bellatti,571479,MLB Career,-,-,8,5,3.83,106,1,0,0,14,2,3,105.2,94,52,45,13,1848,2,49,1,125,.236,1.35,0.60
Jose Alvarado,621237,MLB Career,-,-,13,20,3.30,314,1,0,0,97,32,45,280.2,214,124,103,16,4949,11,160,18,374,.208,1.33,1.68
Jeffrey Springs,605488,MLB Career,-,-,21,10,3.40,138,30,0,0,14,2,6,280.2,253,119,106,37,4743,3,93,3,322,.237,1.23,0.70
Manuel Rodriguez,655889,MLB Career,-,-,5,3,4.88,34,0,0,0,3,5,8,31.1,28,24,17,4,503,1,21,1,24,.237,1.56,1.75
Drew Rasmussen,656876,MLB Career,-,-,20,10,2.97,83,46,0,0,1,1,1,282.0,231,101,93,23,4417,4,76,2,266,.220,1.09,1.21
Colin Poche,621363,MLB Career,-,-,21,10,3.58,182,0,0,0,61,10,27,171.0,121,74,68,24,2771,7,65,2,197,.196,1.09,0.47
Shane Mcclanahan,663556,MLB Career,-,-,33,16,3.02,74,74,0,0,0,0,0,404.2,331,143,136,48,6238,5,116,1,456,.221,1.10,1.16
Jacob Lopez,682052,MLB Career,-,-,1,0,4.38,4,1,0,0,0,1,1,12.1,14,7,6,0,193,2,2,0,8,.280,1.30,0.75
Zack Littell,641793,MLB Career,-,-,16,11,4.09,173,18,0,0,13,3,8,259.2,259,128,118,40,4176,12,72,3,225,.258,1.27,0.98
Andrew Kittredge,552640,MLB Career,-,-,18,7,3.65,181,15,0,0,15,15,19,214.2,208,97,87,28,3219,7,56,11,206,.252,1.23,1.38
Kevin Kelly,687330,MLB Career,-,-,5,2,3.09,57,0,0,0,12,1,2,67.0,53,27,23,2,1066,10,15,1,56,.211,1.01,1.25
Tyler Glasnow,607192,MLB Career,-,-,30,27,3.89,127,88,0,0,5,0,0,529.2,427,247,229,69,8728,10,212,5,678,.218,1.21,1.18
Pete Fairbanks,664126,MLB Career,-,-,13,16,3.21,168,2,0,0,32,40,49,159.2,127,68,57,13,2737,7,68,1,229,.213,1.22,1.00
Zach Eflin,621107,MLB Career,-,-,52,53,4.28,158,146,5,3,2,1,1,837.0,852,431,398,122,12922,27,184,14,738,.262,1.24,1.04
Garrett Cleavinger,664076,MLB Career,-,-,4,5,3.52,55,1,0,0,1,0,4,53.2,42,29,21,9,924,3,25,1,68,.214,1.25,1.05
Aaron Civale,650644,MLB Career,-,-,31,26,3.92,86,86,1,0,0,0,0,475.1,436,218,207,64,7570,20,118,1,428,.244,1.17,0.99
Taj Bradley,671737,MLB Career,-,-,5,8,5.59,23,21,0,0,0,0,0,104.2,106,69,65,23,1821,1,39,0,129,.255,1.39,0.64
Shane Baz,669358,MLB Career,-,-,3,2,4.02,9,9,0,0,0,0,0,40.1,33,18,18,8,642,1,12,0,48,.216,1.12,0.89
Shawn Armstrong,542888,MLB Career,-,-,8,5,3.98,242,9,0,0,24,7,18,280.2,262,135,124,36,4864,19,95,6,294,.243,1.27,0.75
Tyler Alexander,641302,MLB Career,-,-,11,23,4.38,120,43,0,0,6,0,0,341.1,365,176,166,59,5427,13,74,1,273,.272,1.29,0.69
Jason Adam,592094,MLB Career,-,-,12,9,3.21,202,0,0,0,41,20,33,196.0,130,77,70,25,3294,24,76,4,239,.188,1.05,0.73
Josh Walker,677020,MLB Career,-,-,0,1,8.10,14,0,0,0,1,0,0,10.0,12,11,9,2,219,0,6,0,12,.286,1.80,0.29
Drew Smith,622098,MLB Career,-,-,11,12,3.53,172,1,0,0,33,3,9,178.2,156,78,70,27,3017,9,68,5,179,.236,1.25,0.59
Kodai Senga,673540,MLB Career,-,-,12,7,2.98,29,29,0,0,0,0,0,166.1,126,60,55,17,2795,5,77,0,202,.208,1.22,1.01
Sean Reid Foley,656887,MLB Career,-,-,7,10,4.58,48,13,0,0,3,0,0,110.0,100,70,56,15,2112,4,70,3,126,.236,1.55,0.79
Brooks Raley,548384,MLB Career,-,-,5,10,4.17,219,5,0,0,66,12,21,215.2,181,112,100,25,3681,21,81,3,244,.223,1.21,1.03
Jose Quintana,500779,MLB Career,-,-,92,93,3.74,328,302,2,2,6,0,0,1799.1,1773,811,748,179,29789,42,528,23,1592,.257,1.28,1.05
David Peterson,656849,MLB Career,-,-,18,21,4.51,80,64,1,0,1,0,1,333.0,317,178,167,43,5789,21,151,1,363,.253,1.41,1.41
Tylor Megill,656731,MLB Career,-,-,17,16,4.72,58,52,1,0,0,0,0,263.1,275,149,138,44,4580,9,98,0,255,.268,1.42,0.99
Joey Lucchesi,664192,MLB Career,-,-,23,24,4.07,79,75,0,0,0,0,0,384.1,360,183,174,54,6266,11,129,2,381,.248,1.27,1.10
Grant Hartwig,701643,MLB Career,-,-,5,2,4.84,28,0,0,0,2,0,0,35.1,34,23,19,3,639,6,15,1,30,.250,1.39,1.61
Reed Garrett,657585,MLB Career,-,-,1,1,7.11,31,0,0,0,0,0,1,44.1,59,37,35,7,862,3,28,1,32,.326,1.96,0.94
Edwin Diaz,621242,MLB Career,-,-,16,29,2.93,404,0,0,0,21,205,237,399.1,283,139,130,43,6616,29,141,9,657,.195,1.06,0.79
Jose Butto,676130,MLB Career,-,-,1,4,4.70,10,8,0,0,0,0,0,46.0,42,24,24,5,831,0,25,0,43,.237,1.46,0.70
Phil Bickford,641360,MLB Career,-,-,11,8,4.43,179,0,0,0,21,2,6,180.2,152,96,89,27,3028,11,72,11,204,.226,1.24,0.63
Greg Weissert,669711,MLB Career,-,-,3,0,4.60,29,0,0,0,4,0,0,31.1,27,16,16,4,533,3,13,0,33,.229,1.28,0.90
Randy Vasquez,681190,MLB Career,-,-,2,2,2.87,11,5,0,0,0,0,0,37.2,30,12,12,5,669,4,18,0,33,.211,1.27,0.78
Clarke Schmidt,657376,MLB Career,-,-,14,15,4.36,67,37,0,0,4,2,3,229.1,233,127,111,30,3911,16,79,3,218,.261,1.36,0.99
Carlos Rodon,607074,MLB Career,-,-,59,54,3.83,166,161,3,1,0,0,1,911.2,796,419,388,106,15549,46,347,5,1011,.233,1.25,0.79
Nick Ramirez,598286,MLB Career,-,-,7,7,4.04,96,0,0,0,3,1,3,151.1,148,84,68,17,2481,3,55,6,127,.250,1.34,1.17
Ron Marinaccio,676760,MLB Career,-,-,5,5,3.05,85,0,0,0,13,2,6,91.1,57,36,31,8,1653,13,51,0,112,.180,1.18,0.70
Jonathan Loaisiga,642528,MLB Career,-,-,18,11,3.51,160,11,0,0,36,7,15,215.2,191,95,84,20,3567,10,71,3,204,.236,1.21,1.69
Matt Krook,640454,MLB Career,-,-,0,0,24.75,4,0,0,0,0,0,0,4.0,8,11,11,1,107,0,6,0,3,.400,3.50,1.50
Michael King,650633,MLB Career,-,-,13,17,3.38,115,19,0,0,27,7,13,247.2,212,103,93,24,3977,13,83,4,282,.228,1.19,1.00
Tommy Kahnle,592454,MLB Career,-,-,10,12,3.64,340,0,0,0,83,7,24,331.0,256,156,134,35,5659,9,154,8,406,.213,1.24,1.26
Clay Holmes,605280,MLB Career,-,-,21,17,3.84,244,4,0,0,25,44,56,274.1,226,132,117,16,4565,27,131,6,292,.221,1.30,3.02
Ian Hamilton,641656,MLB Career,-,-,4,4,3.10,54,3,0,0,6,2,3,72.2,58,28,25,5,1221,4,34,1,78,.221,1.27,1.48
Yoendrys Gomez,672782,MLB Career,-,-,0,0,0.00,1,0,0,0,0,0,0,2.0,1,0,0,0,30,1,0,0,4,.143,0.50,1.00
Luis Gil,661563,MLB Career,-,-,1,1,3.78,7,7,0,0,0,0,0,33.1,25,15,14,4,615,1,21,0,43,.198,1.38,0.45
Scott Effross,664123,MLB Career,-,-,3,5,2.78,74,1,0,0,19,4,7,71.1,58,29,22,5,1037,4,16,3,80,.221,1.04,1.00
Nestor Cortes,641482,MLB Career,-,-,24,11,3.82,104,56,1,1,2,0,1,393.2,339,174,167,65,6631,10,121,1,413,.229,1.17,0.53
Gerrit Cole,543037,MLB Career,-,-,145,75,3.17,300,300,8,5,0,0,0,1859.0,1549,702,654,206,29744,55,471,6,2152,.225,1.09,1.03
Jhony Brito,666745,MLB Career,-,-,9,7,4.28,25,13,0,0,1,1,1,90.1,82,47,43,14,1445,4,28,0,72,.244,1.22,0.96
Ryan Weathers,677960,MLB Career,-,-,5,15,5.88,46,31,0,0,1,1,2,156.0,175,105,102,32,2779,4,63,1,118,.291,1.53,0.91
George Soriano,666277,MLB Career,-,-,0,0,3.81,26,1,0,0,0,1,2,52.0,46,26,22,6,883,5,23,1,52,.234,1.33,1.04
Tanner Scott,656945,MLB Career,-,-,22,18,4.00,311,0,0,0,56,33,51,296.2,253,147,132,25,5315,20,166,8,402,.229,1.41,1.41
Sixto Sanchez,664350,MLB Career,-,-,3,2,3.46,7,7,1,0,0,0,0,39.0,36,15,15,3,559,2,11,1,33,.250,1.21,1.71
Trevor Rogers,669432,MLB Career,-,-,13,23,4.12,59,59,0,0,0,0,0,286.0,271,144,131,28,5007,15,110,2,321,.247,1.33,0.94
A J Puk,640462,MLB Career,-,-,13,11,3.72,142,0,0,0,24,19,36,147.2,135,69,61,19,2467,13,47,5,183,.238,1.23,1.00
Eury Perez,691587,MLB Career,-,-,5,6,3.15,19,19,0,0,0,0,0,91.1,72,35,32,15,1534,2,31,0,108,.214,1.13,0.44
Steven Okert,595345,MLB Career,-,-,12,9,3.70,228,2,0,0,46,0,8,194.1,148,86,80,27,3374,16,80,7,220,.211,1.17,0.53
Andrew Nardi,677053,MLB Career,-,-,9,2,4.13,76,0,0,0,18,3,4,72.0,70,35,33,12,1332,4,35,2,97,.250,1.46,0.87
Max Meyer,676974,MLB Career,-,-,0,1,7.50,2,2,0,0,0,0,0,6.0,7,5,5,2,89,0,2,0,6,.292,1.50,1.75
Jesus Luzardo,666200,MLB Career,-,-,23,28,4.18,93,77,0,0,3,2,2,445.1,400,221,207,62,7470,16,158,3,501,.238,1.25,0.92
Bryan Hoeing,663773,MLB Career,-,-,3,4,6.48,41,8,0,0,2,0,0,83.1,90,62,60,18,1392,2,30,2,59,.274,1.44,1.36
Braxton Garrett,666129,MLB Career,-,-,14,17,3.86,58,56,0,0,0,0,0,289.1,290,132,124,35,4656,23,78,1,286,.260,1.27,1.27
Calvin Faucher,676534,MLB Career,-,-,3,4,6.32,39,4,0,0,3,1,2,47.0,57,36,33,8,947,2,22,0,46,.289,1.68,1.00
Jt Chargois,608638,MLB Career,-,-,13,6,3.55,208,8,0,0,31,1,13,195.0,161,81,77,19,3074,13,75,9,190,.231,1.21,1.47
Edward Cabrera,665795,MLB Career,-,-,13,14,4.01,43,41,0,0,0,0,0,197.2,146,92,88,27,3499,17,118,0,221,.206,1.34,1.26
Huascar Brazoban,623211,MLB Career,-,-,6,3,3.77,77,0,0,0,17,0,4,90.2,79,41,38,8,1643,6,52,3,105,.236,1.44,1.40
Anthony Bender,669622,MLB Career,-,-,4,5,2.90,82,1,0,0,15,9,13,80.2,62,29,26,8,1247,7,28,3,88,.218,1.12,1.46
Sandy Alcantara,645261,MLB Career,-,-,41,55,3.32,146,138,12,4,0,0,0,900.2,769,378,332,91,13539,35,273,8,789,.231,1.16,1.37
Josh Winckowski,670174,MLB Career,-,-,9,11,4.25,75,15,0,0,19,3,7,154.2,174,81,73,19,2577,5,58,3,126,.282,1.50,1.46
Garrett Whitlock,676477,MLB Career,-,-,17,11,3.51,99,19,0,0,21,9,15,223.1,211,97,87,29,3511,7,45,2,235,.247,1.15,1.18
Zack Weiss,592848,MLB Career,-,-,1,1,4.61,25,0,0,0,2,0,0,27.1,18,16,14,8,450,2,15,2,33,.184,1.21,0.61
Brandon Walter,687888,MLB Career,-,-,0,0,6.26,9,0,0,0,0,1,1,23.0,32,17,16,3,365,1,7,0,16,.327,1.70,0.67
John Schreiber,670167,MLB Career,-,-,8,6,3.58,139,2,0,0,34,9,16,143.1,125,62,57,14,2430,10,53,3,165,.234,1.24,1.00
Chris Sale,519242,MLB Career,-,-,120,80,3.10,343,263,16,3,18,12,15,1780.2,1449,664,614,193,28198,111,416,15,2189,.220,1.05,0.97
Nick Robertson,687798,MLB Career,-,-,0,1,6.04,18,1,0,0,1,0,1,22.1,30,19,15,3,392,0,9,2,26,.316,1.75,1.22
Nick Pivetta,601713,MLB Career,-,-,50,59,4.86,196,152,2,0,4,3,4,883.2,850,498,477,147,15404,30,341,5,967,.252,1.35,0.87
Chris Murphy,669684,MLB Career,-,-,1,2,4.91,20,0,0,0,0,1,1,47.2,50,27,26,5,870,1,17,0,49,.263,1.41,1.21
Chris Martin,455119,MLB Career,-,-,13,17,3.36,324,0,0,0,91,12,24,302.1,300,118,113,31,4737,9,42,9,307,.256,1.13,1.22
Mauricio Llovera,661440,MLB Career,-,-,3,3,5.80,54,1,0,0,1,0,2,59.0,65,44,38,10,1113,6,28,4,57,.270,1.58,0.92
Zack Kelly,677161,MLB Career,-,-,1,0,3.91,21,0,0,0,1,0,0,23.0,21,10,10,2,403,2,12,0,17,.244,1.43,1.23
Kenley Jansen,445276,MLB Career,-,-,45,34,2.52,817,0,0,0,39,420,476,813.2,535,246,228,76,13086,30,243,16,1159,.182,0.96,0.59
Joe Jacques,682175,MLB Career,-,-,2,1,5.06,23,1,0,0,0,1,1,26.2,32,17,15,2,436,6,10,2,20,.308,1.58,2.38
Tanner Houck,656557,MLB Career,-,-,15,19,3.86,74,41,0,0,2,9,10,252.0,216,117,108,22,4072,19,93,4,263,.231,1.23,1.32
Kutter Crawford,676710,MLB Career,-,-,9,15,4.74,53,36,0,0,2,0,0,208.2,193,113,110,30,3452,7,67,1,214,.243,1.25,0.58
Isaiah Campbell,663462,MLB Career,-,-,4,1,2.83,27,0,0,0,2,1,1,28.2,22,9,9,2,478,1,13,1,33,.210,1.22,0.89
Brennan Bernardino,657514,MLB Career,-,-,2,2,3.23,57,6,0,0,4,0,0,53.0,51,22,19,4,906,6,20,2,58,.252,1.34,1.29
Brayan Bello,678394,MLB Career,-,-,14,19,4.37,41,39,1,0,0,0,0,214.1,240,111,104,25,3615,8,72,1,187,.283,1.46,1.75
Huascar Ynoa,660623,MLB Career,-,-,4,8,5.22,31,24,0,0,0,0,0,122.1,116,72,71,19,2090,6,45,2,128,.247,1.32,1.45
Allan Winans,642216,MLB Career,-,-,1,2,5.29,6,6,0,0,0,0,0,32.1,37,19,19,5,534,2,8,1,34,.287,1.39,0.94
Darius Vines,670241,MLB Career,-,-,1,0,3.98,5,2,0,0,1,0,0,20.1,15,10,9,3,308,1,7,0,14,.203,1.08,0.88
Spencer Strider,675911,MLB Career,-,-,32,10,3.37,65,52,0,0,2,0,1,320.2,234,128,120,30,5415,12,104,2,483,.198,1.05,0.74
Aj Smith Shawver,700363,MLB Career,-,-,1,0,4.26,6,5,0,0,0,0,0,25.1,17,14,12,7,454,1,11,0,20,.183,1.11,0.70
Charlie Morton,450203,MLB Career,-,-,130,113,4.00,353,352,3,2,0,0,0,1960.1,1837,960,871,180,32014,168,722,24,1880,.248,1.31,1.51
A J Minter,621345,MLB Career,-,-,19,25,3.35,345,0,0,0,105,35,52,314.1,270,130,117,21,5327,7,112,10,387,.231,1.22,0.80
Tyler Matzek,554431,MLB Career,-,-,16,21,3.50,157,24,1,1,33,1,4,275.1,230,112,107,18,4424,12,139,8,262,.229,1.34,0.99
Reynaldo Lopez,625643,MLB Career,-,-,39,49,4.32,241,97,1,0,32,6,17,679.2,635,360,326,99,11451,22,249,6,617,.246,1.30,0.63
Dylan Lee,669276,MLB Career,-,-,6,1,2.95,72,1,0,0,15,0,3,76.1,67,32,25,10,1174,0,18,1,86,.232,1.11,0.65
Jackson Kowar,663804,MLB Career,-,-,2,6,9.12,39,8,0,0,2,0,0,74.0,104,79,75,15,1510,3,51,0,75,.330,2.09,1.03
Pierce Johnson,572955,MLB Career,-,-,12,15,4.04,207,2,0,0,32,13,19,200.1,179,99,90,24,3564,1,97,5,253,.238,1.38,0.81
Joe Jimenez,641729,MLB Career,-,-,19,22,4.86,356,0,0,0,71,20,37,322.1,299,193,174,48,5738,24,122,5,406,.240,1.31,0.56
Raisel Iglesias,628452,MLB Career,-,-,32,47,2.97,464,21,0,0,27,190,219,599.1,480,221,198,71,9592,22,173,12,728,.217,1.09,0.90
Daysbel Hernandez,678226,MLB Career,-,-,1,0,7.36,4,0,0,0,0,0,0,3.2,6,3,3,1,83,0,3,0,6,.353,2.45,0.25
Max Fried,608331,MLB Career,-,-,62,26,3.03,139,122,4,3,1,0,0,710.0,637,261,239,63,11182,28,189,6,697,.240,1.16,1.61
Bryce Elder,693821,MLB Career,-,-,14,8,3.66,41,40,1,1,0,0,0,228.2,204,98,93,23,3722,11,86,1,175,.239,1.27,1.40
Dylan Dodd,689266,MLB Career,-,-,2,2,7.60,7,7,0,0,0,0,0,34.1,53,29,29,9,568,1,12,1,15,.351,1.89,0.63
Aaron Bummer,607481,MLB Career,-,-,14,15,3.84,289,0,0,0,85,5,22,272.0,226,132,116,18,4695,16,129,9,309,.224,1.31,2.79
Ian Anderson,666120,MLB Career,-,-,22,13,3.97,52,52,0,0,0,0,0,272.1,241,125,120,29,4751,4,121,2,262,.233,1.33,1.28
Bruce Zimmermann,669145,MLB Career,-,-,8,10,5.57,38,27,0,0,1,0,0,158.1,195,103,98,40,2557,8,36,0,126,.302,1.46,0.98
Tyler Wells,669330,MLB Career,-,-,16,16,3.96,92,43,0,0,2,5,8,279.1,213,126,123,50,4446,7,74,0,258,.208,1.03,0.59
Jacob Webb,657097,MLB Career,-,-,10,5,2.97,132,0,0,0,21,4,9,130.1,108,56,43,14,2200,6,61,8,128,.223,1.30,0.77
Nick Vespi,663989,MLB Career,-,-,6,0,4.17,34,0,0,0,1,1,2,41.0,45,19,19,7,648,2,10,2,37,.285,1.34,1.41
Dillon Tate,622253,MLB Career,-,-,5,13,3.97,157,0,0,0,27,8,11,179.0,145,86,79,17,2754,21,53,2,143,.223,1.11,1.92
Grayson Rodriguez,680570,MLB Career,-,-,7,4,4.35,23,23,0,0,0,0,0,122.0,121,62,59,16,2104,2,42,0,129,.259,1.34,1.14
Cionel Perez,672335,MLB Career,-,-,13,6,3.56,176,0,0,0,38,4,6,161.2,147,79,64,15,2743,5,83,6,151,.240,1.42,1.48
John Means,607644,MLB Career,-,-,21,26,3.74,74,69,1,1,0,0,0,380.1,326,169,158,70,6294,14,77,0,318,.226,1.06,0.59
Dean Kremer,665152,MLB Career,-,-,22,20,4.35,71,70,1,1,0,0,0,370.1,372,189,179,55,6204,11,126,0,313,.261,1.34,0.77
Cole Irvin,608344,MLB Career,-,-,22,34,4.41,105,77,0,0,1,1,1,482.0,503,258,236,67,7286,26,113,4,356,.266,1.28,0.76
Dl Hall,669084,MLB Career,-,-,4,1,4.36,29,1,0,0,2,1,2,33.0,35,17,16,2,640,0,11,0,42,.263,1.39,1.28
Danny Coulombe,543056,MLB Career,-,-,14,9,3.69,255,1,0,0,39,2,9,244.0,218,109,100,25,4013,6,92,4,237,.239,1.27,1.40
Yennier Cano,666974,MLB Career,-,-,2,5,3.97,85,0,0,0,31,8,14,90.2,86,42,40,7,1411,4,29,2,86,.250,1.27,2.07
Kyle Bradish,680694,MLB Career,-,-,16,14,3.68,53,53,0,0,0,0,0,286.1,251,122,117,31,4632,15,90,0,279,.236,1.19,1.22
Felix Bautista,642585,MLB Career,-,-,12,6,1.85,121,0,0,0,14,48,56,126.2,68,32,26,11,1983,3,49,1,198,.156,0.92,0.83
Mike Baumann,657508,MLB Career,-,-,12,5,4.62,77,4,0,0,8,0,4,109.0,108,60,56,12,1836,5,48,2,89,.260,1.43,0.95
Bryan Baker,641329,MLB Career,-,-,8,6,3.50,113,2,0,0,20,1,6,115.2,94,48,45,7,1985,4,50,3,128,.223,1.24,0.63
Keegan Akin,669211,MLB Career,-,-,8,17,5.18,101,25,0,0,6,2,2,226.0,241,144,130,32,3955,4,77,3,221,.271,1.41,0.79
Guillermo Zuniga,670871,MLB Career,-,-,0,0,4.50,2,0,0,0,0,0,0,2.0,2,1,1,0,43,0,0,0,4,.250,1.00,0.00
Zack Thompson,668868,MLB Career,-,-,6,8,3.65,47,10,0,0,2,1,2,101.0,89,44,41,11,1743,2,39,0,99,.235,1.27,1.28
Jojo Romero,668941,MLB Career,-,-,4,2,4.95,67,0,0,0,10,3,6,72.2,67,44,40,9,1160,4,26,1,77,.247,1.28,2.12
Drew Rom,680723,MLB Career,-,-,1,4,8.02,8,8,0,0,0,0,0,33.2,51,34,30,7,671,0,19,0,32,.340,2.08,0.89
Andre Pallante,669467,MLB Career,-,-,10,6,3.78,109,10,0,0,23,0,6,176.0,189,76,74,15,2892,4,70,2,116,.278,1.47,3.94
Riley O Brien,676617,MLB Career,-,-,0,1,7.71,2,1,0,0,0,0,0,2.1,3,2,2,2,65,0,4,0,3,.300,3.00,4.00
James Naile,664942,MLB Career,-,-,0,0,7.40,17,0,0,0,1,0,0,24.1,35,24,20,3,434,0,11,0,12,.330,1.89,1.81
Miles Mikolas,571945,MLB Career,-,-,54,53,3.93,178,150,3,2,1,0,1,924.1,914,433,404,112,14408,42,184,7,673,.257,1.19,1.09
Steven Matz,571927,MLB Career,-,-,54,58,4.25,181,163,1,1,3,0,0,883.1,901,447,417,133,15199,37,265,13,848,.261,1.32,1.22
Lance Lynn,458681,MLB Career,-,-,136,95,3.74,341,317,4,2,4,1,2,1889.0,1743,852,784,215,32270,85,660,21,1906,.243,1.27,0.94
Matthew Liberatore,669461,MLB Career,-,-,5,8,5.51,31,18,0,0,3,0,0,96.1,108,65,59,10,1709,6,43,1,74,.285,1.57,0.99
John King,667463,MLB Career,-,-,11,10,3.91,107,0,0,0,24,0,9,145.0,160,74,63,12,2158,7,40,4,99,.280,1.38,2.30
Ryan Helsley,664854,MLB Career,-,-,21,10,2.83,174,0,0,0,22,35,49,197.1,132,67,62,19,3145,2,84,7,235,.188,1.09,0.66
Sonny Gray,543243,MLB Career,-,-,98,85,3.47,279,270,6,4,0,0,1,1571.0,1348,664,606,146,25023,51,544,5,1521,.230,1.20,1.43
Kyle Gibson,502043,MLB Career,-,-,104,100,4.54,300,294,3,1,2,0,1,1696.0,1747,907,856,203,27817,64,589,14,1359,.267,1.38,1.52
Giovanny Gallegos,606149,MLB Career,-,-,16,20,3.29,290,0,0,0,76,44,68,315.0,232,121,115,38,5022,9,78,6,375,.204,0.98,0.60
Simeon Woods Richardson,680573,MLB Career,-,-,0,1,6.52,2,1,0,0,0,0,0,9.2,10,8,7,2,188,0,5,0,8,.263,1.55,0.50
Josh Winder,680739,MLB Career,-,-,6,7,4.51,34,11,0,0,1,1,1,101.2,104,53,51,14,1673,5,32,0,75,.265,1.34,0.66
Louie Varland,686973,MLB Career,-,-,5,5,4.40,22,15,0,0,2,0,0,94.0,92,46,46,20,1502,2,23,1,92,.255,1.22,0.94
Caleb Thielbar,573204,MLB Career,-,-,21,8,3.04,288,0,0,0,54,1,4,272.2,223,101,92,27,4507,4,83,7,294,.222,1.12,0.55
Brock Stewart,592779,MLB Career,-,-,8,3,4.93,74,11,0,0,9,2,5,133.1,140,82,73,27,2330,7,59,9,126,.270,1.49,0.91
Cole Sands,663485,MLB Career,-,-,0,3,4.99,26,3,0,0,0,1,1,52.1,55,31,29,8,1016,5,26,0,49,.259,1.55,0.77
Joe Ryan,657746,MLB Career,-,-,26,19,4.05,61,61,1,1,0,0,0,335.1,286,155,151,56,5486,16,86,0,378,.226,1.11,0.47
Chris Paddack,663978,MLB Career,-,-,22,21,4.21,68,65,0,0,0,0,1,335.1,313,171,157,53,5558,10,68,2,338,.243,1.14,1.01
Bailey Ober,641927,MLB Career,-,-,13,12,3.63,57,57,0,0,0,0,0,292.2,265,125,118,46,4657,10,59,0,293,.240,1.11,0.55
Pablo Lopez,641154,MLB Career,-,-,39,39,3.86,126,126,1,1,0,0,0,704.0,639,315,302,83,11252,41,190,12,723,.241,1.18,1.24
Griffin Jax,643377,MLB Career,-,-,17,19,4.63,154,14,0,0,41,5,18,219.2,196,121,113,35,3598,12,68,5,211,.235,1.20,0.93
Brent Headrick,687396,MLB Career,-,-,3,0,6.31,14,0,0,0,0,1,2,25.2,27,18,18,7,494,4,10,0,30,.267,1.44,0.21
Kody Funderburk,681892,MLB Career,-,-,2,0,0.75,11,0,0,0,2,0,0,12.0,6,1,1,1,192,1,5,0,19,.146,0.92,1.67
Jhoan Duran,661395,MLB Career,-,-,5,10,2.15,116,0,0,0,19,35,40,130.0,96,40,31,12,2040,8,41,8,173,.207,1.05,2.33
Jordan Balazovic,666364,MLB Career,-,-,1,0,4.44,18,0,0,0,2,0,0,24.1,26,13,12,5,392,0,12,0,17,.274,1.56,0.96
Jorge Alcala,660896,MLB Career,-,-,5,8,3.86,90,0,0,0,13,1,7,105.0,83,50,45,18,1660,3,34,1,107,.223,1.11,0.88
Jackson Wolf,680232,MLB Career,-,-,1,0,5.40,1,1,0,0,0,0,0,5.0,6,3,3,0,75,0,1,0,1,.286,1.40,1.80
Colin Selby,681882,MLB Career,-,-,2,2,9.00,21,5,0,0,3,0,3,24.0,29,24,24,4,437,0,15,1,30,.296,1.83,1.50
Quinn Priester,682990,MLB Career,-,-,3,3,7.74,10,8,0,0,0,0,0,50.0,58,43,43,12,866,3,27,0,36,.290,1.70,1.97
Johan Oviedo,670912,MLB Career,-,-,13,25,4.32,72,58,1,1,0,0,1,320.2,295,169,154,35,5490,27,153,3,279,.239,1.40,1.12
Luis L Ortiz,682847,MLB Career,-,-,5,7,4.73,22,19,0,0,0,0,0,102.2,107,59,54,14,1737,2,58,0,76,.266,1.61,1.07
Kyle Nicolas,693312,MLB Career,-,-,0,0,11.81,4,0,0,0,1,0,0,5.1,7,7,7,1,111,1,4,0,7,.333,2.06,1.33
Dauri Moreta,664294,MLB Career,-,-,5,4,4.32,94,1,0,0,6,2,4,100.0,73,51,48,15,1632,7,38,2,119,.201,1.11,0.74
Carmen Mlodzinski,669387,MLB Career,-,-,3,3,2.25,35,1,0,0,10,1,2,36.0,28,14,9,3,617,1,18,1,34,.214,1.28,1.03
Max Kranick,668820,MLB Career,-,-,2,3,5.56,11,9,0,0,1,0,0,43.2,50,28,27,4,750,4,22,3,36,.291,1.65,0.56
Mitch Keller,656605,MLB Career,-,-,25,38,4.71,102,100,1,1,0,0,0,523.2,561,291,274,59,8955,33,198,2,521,.275,1.45,1.10
